participant_id,session_id,event_type,focus_source,focus_layer,focus_type,focus_key,focus_label,count,total_dwell_ms,mean_dwell_ms
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,data_circle_focus_hover_started,data-circle-aggregate,ability,ability,"{""abilityId"":""guidance"",""type"":""ability""}",Guidance,1,0.0,
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,data_circle_focus_hover_started,data-circle-aggregate,ability,ability,"{""abilityId"":""hold-person"",""type"":""ability""}",Hold Person,1,0.0,
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,data_circle_focus_hover_started,data-circle-aggregate,ability,ability,"{""abilityId"":""hunters-mark"",""type"":""ability""}",Hunter's Mark,1,0.0,
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,data_circle_focus_hover_started,data-circle-aggregate,ability,ability,"{""abilityId"":""insect-plague"",""type"":""ability""}",Insect Plague,1,0.0,
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,data_circle_focus_hover_started,data-circle-aggregate,ability,ability,"{""abilityId"":""mass-cure-wounds"",""type"":""ability""}",Mass Cure Wounds,1,0.0,
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,data_circle_focus_hover_started,data-circle-aggregate,ability,ability,"{""abilityId"":""ranger-hide-in-plain-sight"",""type"":""ability""}",Hide in Plain Sight,1,0.0,
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,data_circle_focus_hover_started,data-circle-aggregate,ability,ability,"{""abilityId"":""speak-with-animals"",""type"":""ability""}",Speak with Animals,1,0.0,
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,data_circle_focus_hover_started,data-circle-aggregate,ability,ability,"{""abilityId"":""spirit-guardians"",""type"":""ability""}",Spirit Guardians,1,0.0,
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,data_circle_focus_hover_started,data-circle-aggregate,damage-types,damageType,"{""damageType"":""Fire"",""type"":""damageType""}",Fire,1,0.0,
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,data_circle_focus_hover_started,data-circle-aggregate,damage-types,damageType,"{""damageType"":""Thunder"",""type"":""damageType""}",Thunder,1,0.0,
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,data_circle_focus_hover_started,data-circle-aggregate,roles-utility,role,"{""role"":""defense-protection"",""type"":""role""}",Defense Protection,1,0.0,
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,data_circle_focus_hover_started,data-circle-main,ability,ability,"{""abilityId"":""bard-song-of-rest"",""type"":""ability""}",Song of Rest,1,0.0,
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,data_circle_focus_hover_started,data-circle-main,ability,ability,"{""abilityId"":""cleric-life-domain-domain-spell-aid"",""type"":""ability""}",Aid,1,0.0,
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,data_circle_focus_hover_started,data-circle-main,ability,ability,"{""abilityId"":""druid-wild-shape-air-myrmidon-elemental-warp"",""type"":""ability""}",Air Myrmidon: Elemental Warp,1,0.0,
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,data_circle_focus_hover_started,data-circle-main,ability,ability,"{""abilityId"":""druid-wild-shape-air-myrmidon-invisibility"",""type"":""ability""}",Air Myrmidon: Invisibility,1,0.0,
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,data_circle_focus_hover_started,data-circle-main,ability,ability,"{""abilityId"":""druid-wild-shape-earth-myrmidon-muck-to-metal"",""type"":""ability""}",Earth Myrmidon: Muck to Metal,1,0.0,
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,data_circle_focus_hover_started,data-circle-main,ability,ability,"{""abilityId"":""druid-wild-shape-water-myrmidon"",""type"":""ability""}",Wild Shape: Water Myrmidon,1,0.0,
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,data_circle_focus_hover_started,data-circle-main,ability,ability,"{""abilityId"":""fireball"",""type"":""ability""}",Fireball,1,0.0,
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,data_circle_focus_hover_started,data-circle-main,ability,ability,"{""abilityId"":""race-mephistopheles-burning-hands"",""type"":""ability""}",Burning Hands,1,0.0,
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,data_circle_focus_hover_started,data-circle-main,damage-types,damageType,"{""damageType"":""Bludgeoning"",""type"":""damageType""}",Bludgeoning,1,0.0,
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,data_circle_focus_hover_started,data-circle-main,damage-types,damageType,"{""damageType"":""Weapon"",""type"":""damageType""}",Weapon,1,0.0,
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,data_circle_focus_hover_started,data-circle-main,roles-utility,role,"{""role"":""healing"",""type"":""role""}",Healing,1,0.0,
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,data_circle_focus_hover_started,data-circle-main,roles-utility,role,"{""role"":""single-target-damage"",""type"":""role""}",Single Target Damage,1,0.0,
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,data_circle_focus_hover_started,data-circle-main,roles-utility,role,"{""role"":""summon"",""type"":""role""}",Summon,1,0.0,
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,data_circle_focus_hover_started,data-circle-party,ability,ability,"{""abilityId"":""druid-moon-lunar-mend"",""type"":""ability""}",Lunar Mend,1,0.0,
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,data_circle_focus_hover_started,data-circle-party,ability,ability,"{""abilityId"":""druid-wild-shape-badger-claws"",""type"":""ability""}",Badger: Claws,1,0.0,
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,data_circle_focus_hover_started,data-circle-party,ability,ability,"{""abilityId"":""druid-wild-shape-dire-raven-fly"",""type"":""ability""}",Dire Raven: Fly,1,0.0,
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,data_circle_focus_hover_started,data-circle-party,ability,ability,"{""abilityId"":""druid-wild-shape-fire-myrmidon"",""type"":""ability""}",Wild Shape: Fire Myrmidon,1,0.0,
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,data_circle_focus_hover_started,data-circle-party,ability,ability,"{""abilityId"":""druid-wild-shape-owlbear"",""type"":""ability""}",Wild Shape: Owlbear,1,0.0,
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,data_circle_focus_hover_started,data-circle-party,ability,ability,"{""abilityId"":""druid-wild-shape-panther-jugular-strike"",""type"":""ability""}",Panther: Jugular Strike,1,0.0,
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,data_circle_focus_hover_started,data-circle-party,ability,ability,"{""abilityId"":""druid-wild-shape-sabre-toothed-tiger-bite"",""type"":""ability""}",Sabre-Toothed Tiger: Bite,1,0.0,
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,data_circle_focus_hover_started,data-circle-party,ability,ability,"{""abilityId"":""druid-wild-shape-wolf-inciting-howl"",""type"":""ability""}",Wolf: Inciting Howl,1,0.0,
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,data_circle_focus_hover_started,data-circle-party,ability,ability,"{""abilityId"":""ensnaring-strike-ranged"",""type"":""ability""}",Ensnaring Strike (Ranged),1,0.0,
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,data_circle_focus_hover_started,data-circle-party,ability,ability,"{""abilityId"":""plant-growth"",""type"":""ability""}",Plant Growth,1,0.0,
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,data_circle_focus_hover_started,data-circle-party,ability,ability,"{""abilityId"":""ranger-hide-in-plain-sight"",""type"":""ability""}",Hide in Plain Sight,1,0.0,
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,data_circle_focus_hover_started,data-circle-party,damage-types,damageType,"{""damageType"":""Acid"",""type"":""damageType""}",Acid,1,0.0,
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,data_circle_focus_hover_started,data-circle-party,damage-types,damageType,"{""damageType"":""Radiant"",""type"":""damageType""}",Radiant,1,0.0,
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,data_circle_focus_hover_started,data-circle-party,damage-types,damageType,"{""damageType"":""Slashing"",""type"":""damageType""}",Slashing,1,0.0,
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,data_circle_focus_hover_started,data-circle-party,roles-utility,role,"{""role"":""investigation-world-interaction"",""type"":""role""}",Investigation World Interaction,1,0.0,
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,data_circle_focus_hover_started,data-circle-party,roles-utility,role,"{""role"":""mobility-positioning"",""type"":""role""}",Mobility Positioning,1,0.0,
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,data_circle_focus_hover_started,data-circle-party,roles-utility,role,"{""role"":""narrative-interaction"",""type"":""role""}",Narrative Interaction,1,0.0,
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,data_circle_focus_hover_started,data-circle-party,roles-utility,roleGroup,"{""roleGroup"":""damage"",""type"":""roleGroup""}",Damage,1,0.0,
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,data_circle_focus_selected,aggregate,,,role,Aggregate,1,0.0,
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,data_circle_focus_selected,editor,,,range,Current Editor,11,0.0,
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,data_circle_focus_hover_ended,data-circle-main,range,range,"{""range"":""melee"",""type"":""range""}",Melee,8,2198.0,274.75
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,data_circle_focus_hover_started,data-circle-main,range,range,"{""range"":""melee"",""type"":""range""}",Melee,8,0.0,
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,data_circle_focus_hover_ended,data-circle-main,range,range,"{""range"":""self"",""type"":""range""}",Self,7,4850.0,692.8571428571429
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,data_circle_focus_hover_started,data-circle-main,range,range,"{""range"":""self"",""type"":""range""}",Self,7,0.0,
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,data_circle_focus_hover_ended,data-circle-main,range,range,"{""range"":""long"",""type"":""range""}",Long,4,3952.0,988.0
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,data_circle_focus_hover_ended,data-circle-main,range,range,"{""range"":""mid"",""type"":""range""}",Mid,4,4914.0,1228.5
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,data_circle_focus_hover_started,data-circle-main,range,range,"{""range"":""long"",""type"":""range""}",Long,4,0.0,
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,data_circle_focus_hover_started,data-circle-main,range,range,"{""range"":""mid"",""type"":""range""}",Mid,4,0.0,
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,data_circle_focus_hover_started,data-circle-main,roles-utility,roleGroup,"{""roleGroup"":""damage"",""type"":""roleGroup""}",Damage,4,0.0,
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,data_circle_focus_cleared,editor,,,,Current Editor,3,0.0,
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,data_circle_focus_hover_dwell,data-circle-main,damage-types,damageType,"{""damageType"":""Weapon"",""type"":""damageType""}",Weapon,3,8706.0,2902.0
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,data_circle_focus_hover_dwell,data-circle-main,range,range,"{""range"":""self"",""type"":""range""}",Self,3,4636.0,1545.3333333333333
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,data_circle_focus_hover_ended,data-circle-main,damage-types,damageType,"{""damageType"":""Weapon"",""type"":""damageType""}",Weapon,3,8706.0,2902.0
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,data_circle_focus_hover_ended,data-circle-main,roles-utility,role,"{""role"":""single-target-damage"",""type"":""role""}",Single Target Damage,3,321.0,107.0
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,data_circle_focus_hover_ended,data-circle-main,roles-utility,roleGroup,"{""roleGroup"":""damage"",""type"":""roleGroup""}",Damage,3,2093.0,697.6666666666666
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,data_circle_focus_hover_started,data-circle-main,damage-types,damageType,"{""damageType"":""Weapon"",""type"":""damageType""}",Weapon,3,0.0,
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,data_circle_focus_selected,editor,,,data-circle-focus,Current Editor,3,0.0,
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,data_circle_focus_hover_ended,data-circle-aggregate,range,range,"{""range"":""self"",""type"":""range""}",Self,2,1298.0,649.0
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,data_circle_focus_hover_ended,data-circle-main,ability,ability,"{""abilityId"":""blight"",""type"":""ability""}",Blight,2,438.0,219.0
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,data_circle_focus_hover_started,data-circle-aggregate,range,range,"{""range"":""self"",""type"":""range""}",Self,2,0.0,
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,data_circle_focus_hover_started,data-circle-main,ability,ability,"{""abilityId"":""blight"",""type"":""ability""}",Blight,2,0.0,
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,data_circle_focus_hover_started,data-circle-main,roles-utility,role,"{""role"":""single-target-damage"",""type"":""role""}",Single Target Damage,2,0.0,
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,data_circle_focus_selected,editor,,,ability,Current Editor,2,0.0,
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,data_circle_focus_selected,editor,,,damageType,Current Editor,2,0.0,
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,data_circle_focus_hover_dwell,data-circle-aggregate,damage-types,damageType,"{""damageType"":""Weapon"",""type"":""damageType""}",Weapon,1,846.0,846.0
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,data_circle_focus_hover_dwell,data-circle-aggregate,range,range,"{""range"":""self"",""type"":""range""}",Self,1,991.0,991.0
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,data_circle_focus_hover_dwell,data-circle-main,ability,ability,"{""abilityId"":""eldritch-blast"",""type"":""ability""}",Eldritch Blast,1,748.0,748.0
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,data_circle_focus_hover_dwell,data-circle-main,range,range,"{""range"":""long"",""type"":""range""}",Long,1,3625.0,3625.0
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,data_circle_focus_hover_dwell,data-circle-main,range,range,"{""range"":""melee"",""type"":""range""}",Melee,1,728.0,728.0
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,data_circle_focus_hover_dwell,data-circle-main,range,range,"{""range"":""mid"",""type"":""range""}",Mid,1,4346.0,4346.0
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,data_circle_focus_hover_dwell,data-circle-main,roles-utility,roleGroup,"{""roleGroup"":""damage"",""type"":""roleGroup""}",Damage,1,1905.0,1905.0
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,data_circle_focus_hover_dwell,data-circle-party,range,range,"{""range"":""mid"",""type"":""range""}",Mid,1,1031.0,1031.0
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,data_circle_focus_hover_ended,data-circle-aggregate,damage-types,damageType,"{""damageType"":""Weapon"",""type"":""damageType""}",Weapon,1,846.0,846.0
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,data_circle_focus_hover_ended,data-circle-aggregate,range,range,"{""range"":""long"",""type"":""range""}",Long,1,29.0,29.0
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,data_circle_focus_hover_ended,data-circle-aggregate,range,range,"{""range"":""melee"",""type"":""range""}",Melee,1,19.0,19.0
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,data_circle_focus_hover_ended,data-circle-aggregate,range,range,"{""range"":""mid"",""type"":""range""}",Mid,1,16.0,16.0
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,data_circle_focus_hover_ended,data-circle-main,ability,ability,"{""abilityId"":""destructive-wave"",""type"":""ability""}",Destructive Wave,1,448.0,448.0
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,data_circle_focus_hover_ended,data-circle-main,ability,ability,"{""abilityId"":""eldritch-blast"",""type"":""ability""}",Eldritch Blast,1,748.0,748.0
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,data_circle_focus_hover_ended,data-circle-main,ability,ability,"{""abilityId"":""warlock-hexblade-hexblades-curse"",""type"":""ability""}",Hexblade's Curse,1,33.0,33.0
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,data_circle_focus_hover_ended,data-circle-main,damage-types,damageType,"{""damageType"":""Thunder"",""type"":""damageType""}",Thunder,1,118.0,118.0
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,data_circle_focus_hover_ended,data-circle-main,damage-types,damageType,"{""damageType"":""Variable"",""type"":""damageType""}",Variable,1,57.0,57.0
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,data_circle_focus_hover_ended,data-circle-party,damage-types,damageType,"{""damageType"":""Cold"",""type"":""damageType""}",Cold,1,77.0,77.0
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,data_circle_focus_hover_ended,data-circle-party,damage-types,damageType,"{""damageType"":""Force"",""type"":""damageType""}",Force,1,150.0,150.0
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,data_circle_focus_hover_ended,data-circle-party,range,range,"{""range"":""mid"",""type"":""range""}",Mid,1,1031.0,1031.0
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,data_circle_focus_hover_ended,data-circle-party,roles-utility,roleGroup,"{""roleGroup"":""utility"",""type"":""roleGroup""}",Utility,1,203.0,203.0
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,data_circle_focus_hover_started,data-circle-aggregate,damage-types,damageType,"{""damageType"":""Weapon"",""type"":""damageType""}",Weapon,1,0.0,
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,data_circle_focus_hover_started,data-circle-aggregate,range,range,"{""range"":""long"",""type"":""range""}",Long,1,0.0,
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,data_circle_focus_hover_started,data-circle-aggregate,range,range,"{""range"":""melee"",""type"":""range""}",Melee,1,0.0,
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,data_circle_focus_hover_started,data-circle-aggregate,range,range,"{""range"":""mid"",""type"":""range""}",Mid,1,0.0,
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,data_circle_focus_hover_started,data-circle-main,ability,ability,"{""abilityId"":""destructive-wave"",""type"":""ability""}",Destructive Wave,1,0.0,
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,data_circle_focus_hover_started,data-circle-main,ability,ability,"{""abilityId"":""eldritch-blast"",""type"":""ability""}",Eldritch Blast,1,0.0,
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,data_circle_focus_hover_started,data-circle-main,ability,ability,"{""abilityId"":""warlock-hexblade-hexblades-curse"",""type"":""ability""}",Hexblade's Curse,1,0.0,
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,data_circle_focus_hover_started,data-circle-main,damage-types,damageType,"{""damageType"":""Thunder"",""type"":""damageType""}",Thunder,1,0.0,
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,data_circle_focus_hover_started,data-circle-main,damage-types,damageType,"{""damageType"":""Variable"",""type"":""damageType""}",Variable,1,0.0,
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,data_circle_focus_hover_started,data-circle-party,damage-types,damageType,"{""damageType"":""Cold"",""type"":""damageType""}",Cold,1,0.0,
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,data_circle_focus_hover_started,data-circle-party,damage-types,damageType,"{""damageType"":""Force"",""type"":""damageType""}",Force,1,0.0,
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,data_circle_focus_hover_started,data-circle-party,range,range,"{""range"":""mid"",""type"":""range""}",Mid,1,0.0,
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,data_circle_focus_hover_started,data-circle-party,roles-utility,roleGroup,"{""roleGroup"":""utility"",""type"":""roleGroup""}",Utility,1,0.0,
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,data_circle_focus_selected,data-circle-main,damage-types,damageType,"{""damageType"":""Weapon"",""type"":""damageType""}",Weapon,1,0.0,
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,data_circle_focus_selected,editor,,,range,Current Editor,114,0.0,
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,data_circle_focus_hover_ended,data-circle-main,range,range,"{""range"":""long"",""type"":""range""}",Long,41,12635.0,308.1707317073171
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,data_circle_focus_hover_started,data-circle-main,range,range,"{""range"":""long"",""type"":""range""}",Long,40,0.0,
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,data_circle_focus_hover_ended,data-circle-main,range,range,"{""range"":""mid"",""type"":""range""}",Mid,37,8171.0,220.83783783783784
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,data_circle_focus_hover_started,data-circle-main,range,range,"{""range"":""mid"",""type"":""range""}",Mid,37,0.0,
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,data_circle_focus_cleared,editor,,,,Current Editor,34,0.0,
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,data_circle_focus_hover_ended,data-circle-main,range,range,"{""range"":""melee"",""type"":""range""}",Melee,32,3837.0,119.90625
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,data_circle_focus_hover_started,data-circle-main,range,range,"{""range"":""melee"",""type"":""range""}",Melee,32,0.0,
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,data_circle_focus_hover_ended,data-circle-main,range,range,"{""range"":""self"",""type"":""range""}",Self,21,11231.0,534.8095238095239
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,data_circle_focus_hover_started,data-circle-main,range,range,"{""range"":""self"",""type"":""range""}",Self,21,0.0,
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,data_circle_focus_selected,editor,,,damageType,Current Editor,17,0.0,
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,data_circle_focus_selected,editor,,,roleGroup,Current Editor,16,0.0,
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,data_circle_focus_hover_ended,data-circle-main,roles-utility,roleGroup,"{""roleGroup"":""utility"",""type"":""roleGroup""}",Utility,14,2690.0,192.14285714285714
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,data_circle_focus_hover_started,data-circle-main,roles-utility,roleGroup,"{""roleGroup"":""utility"",""type"":""roleGroup""}",Utility,14,0.0,
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,data_circle_focus_selected,editor,,,ability,Current Editor,14,0.0,
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,data_circle_focus_hover_ended,data-circle-main,damage-types,damageType,"{""damageType"":""Weapon"",""type"":""damageType""}",Weapon,11,5303.0,482.09090909090907
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,data_circle_focus_hover_started,data-circle-main,damage-types,damageType,"{""damageType"":""Weapon"",""type"":""damageType""}",Weapon,11,0.0,
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,data_circle_focus_selected,editor,,,role,Current Editor,9,0.0,
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,data_circle_focus_selected,editor,,,range,Jane Juliet,8,0.0,
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,data_circle_focus_hover_ended,data-circle-main,damage-types,damageType,"{""damageType"":""Bludgeoning"",""type"":""damageType""}",Bludgeoning,7,6709.0,958.4285714285714
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,data_circle_focus_hover_ended,data-circle-main,roles-utility,roleGroup,"{""roleGroup"":""damage"",""type"":""roleGroup""}",Damage,7,1875.0,267.85714285714283
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,data_circle_focus_hover_started,data-circle-main,damage-types,damageType,"{""damageType"":""Bludgeoning"",""type"":""damageType""}",Bludgeoning,7,0.0,
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,data_circle_focus_hover_started,data-circle-main,roles-utility,roleGroup,"{""roleGroup"":""damage"",""type"":""roleGroup""}",Damage,7,0.0,
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,data_circle_focus_hover_dwell,data-circle-main,range,range,"{""range"":""long"",""type"":""range""}",Long,6,8422.0,1403.6666666666667
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,data_circle_focus_hover_ended,data-circle-main,roles-utility,role,"{""role"":""single-target-damage"",""type"":""role""}",Single Target Damage,6,3425.0,570.8333333333334
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,data_circle_focus_hover_started,data-circle-main,roles-utility,role,"{""role"":""single-target-damage"",""type"":""role""}",Single Target Damage,6,0.0,
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,data_circle_focus_cleared,editor,,,,Jane Juliet,5,0.0,
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,data_circle_focus_cleared,editor,,,,MEDIC!,5,0.0,
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,data_circle_focus_hover_ended,data-circle-aggregate,range,range,"{""range"":""long"",""type"":""range""}",Long,5,886.0,177.2
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,data_circle_focus_hover_ended,data-circle-aggregate,range,range,"{""range"":""mid"",""type"":""range""}",Mid,5,1197.0,239.4
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,data_circle_focus_hover_ended,data-circle-main,ability,ability,"{""abilityId"":""barbarian-reckless-attack"",""type"":""ability""}",Reckless Attack,5,5248.0,1049.6
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,data_circle_focus_hover_ended,data-circle-main,ability,ability,"{""abilityId"":""harm"",""type"":""ability""}",Harm,5,762.0,152.4
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,data_circle_focus_hover_started,data-circle-aggregate,range,range,"{""range"":""long"",""type"":""range""}",Long,5,0.0,
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,data_circle_focus_hover_started,data-circle-aggregate,range,range,"{""range"":""mid"",""type"":""range""}",Mid,5,0.0,
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,data_circle_focus_hover_started,data-circle-main,ability,ability,"{""abilityId"":""barbarian-reckless-attack"",""type"":""ability""}",Reckless Attack,5,0.0,
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,data_circle_focus_selected,editor,,,ability,MEDIC!,5,0.0,
